L53422,301,310.4,1476,43.6,173,0,0,0,0,0,0
L53423,301,310.4,2204,16.6,175,0,0,0,0,0,0
M21104,301,310.4,1665,30.9,177,0,0,0,0,0,0
L53425,300.9,310.4,1445,41.7,180,0,0,0,0,0,0
H35660,300.8,310.3,1457,46.8,182,0,0,0,0,0,0
L53427,300.8,310.2,1492,46.3,187,0,0,0,0,0,0
L53428,300.8,310.1,1405,61.2,189,1,0,0,1,1,0
L53429,300.7,310.1,1542,35.5,191,0,0,0,0,0,0
L53430,300.8,310.2,1520,37.7,193,0,0,0,0,0,0
M21111,300.8,310.2,1598,36.5,195,0,0,0,0,0,0
L53432,300.8,310.3,1538,36.1,198,0,0,0,0,0,0
L53433,300.9,310.4,1615,30.9,200,0,0,0,0,0,0
L53434,301,310.5,1408,47,202,0,0,0,0,0,0
L53435,301,310.5,1379,57.3,204,1,0,0,0,1,0
L53436,301,310.6,1493,37.8,206,1,1,0,0,0,0
L53437,301.1,310.7,1376,49.1,0,0,0,0,0,0,0
M21118,301.1,310.7,1583,40.7,2,0,0,0,0,0,0
M21119,301.2,310.8,1396,47.4,5,0,0,0,0,0,0
L53440,301.1,310.7,1436,45.3,8,0,0,0,0,0,0
L53441,301.1,310.6,1417,47.6,10,0,0,0,0,0,0
L53442,301,310.6,1641,33.4,12,0,0,0,0,0,0
M21123,301,310.6,1698,27.3,14,0,0,0,0,0,0
L53444,300.9,310.4,1541,39.1,17,0,0,0,0,0,0
L53445,300.8,310.3,1383,46.6,19,0,0,0,0,0,0
L53446,300.8,310.4,1368,46.8,21,0,0,0,0,0,0
L53447,300.8,310.4,1570,35.2,23,0,0,0,0,0,0
L53448,300.9,310.5,1616,33.5,25,0,0,0,0,0,0
M21129,300.9,310.5,1444,43.2,27,0,0,0,0,0,0
L53450,300.9,310.4,2021,18.8,30,0,0,0,0,0,0
M21131,300.9,310.5,1702,29.3,32,0,0,0,0,0,0
M21132,301.1,310.6,1429,52.7,35,0,0,0,0,0,0
L53453,301.2,310.8,1711,28.9,38,0,0,0,0,0,0
M21134,301.2,310.7,1543,32.9,40,0,0,0,0,0,0
L53455,301.3,310.8,1628,32.2,43,0,0,0,0,0,0
L53456,301.2,310.8,1233,64.6,45,0,0,0,0,0,0
L53457,301.2,310.8,1461,40.6,47,0,0,0,0,0,0
L53458,301.2,310.7,1568,38.3,49,0,0,0,0,0,0
L53459,301.3,310.8,1432,54.4,51,0,0,0,0,0,0
M21140,301.2,310.7,1527,41.1,53,0,0,0,0,0,0
M21141,301.3,310.8,1455,41.2,56,0,0,0,0,0,0
M21142,301.3,310.8,1418,45.4,59,0,0,0,0,0,0
L53463,301.3,310.8,1719,29.5,62,0,0,0,0,0,0
M21144,301.2,310.8,1734,31.3,64,0,0,0,0,0,0
M21145,301.2,310.7,1426,46.1,67,0,0,0,0,0,0
L53466,301.1,310.6,1611,35.2,70,0,0,0,0,0,0
M21147,301.1,310.6,1479,41.1,72,0,0,0,0,0,0
L53468,301,310.5,1317,50.9,75,0,0,0,0,0,0
L53469,301,310.5,1248,61.4,77,0,0,0,0,0,0
L53470,301,310.5,1932,21.7,79,0,0,0,0,0,0
M21151,301.1,310.5,1547,35.8,81,0,0,0,0,0,0
L53472,301,310.4,1614,31.6,84,0,0,0,0,0,0
H35707,301,310.4,1512,44.9,86,0,0,0,0,0,0
L53474,301.1,310.5,1529,38.7,91,0,0,0,0,0,0
H35709,301.1,310.6,1782,24.9,93,0,0,0,0,0,0
L53476,301,310.5,1429,39.4,98,0,0,0,0,0,0
M21157,301.1,310.5,1309,60.7,100,0,0,0,0,0,0
L53478,301.1,310.5,1428,44.1,103,0,0,0,0,0,0
L53479,301.2,310.6,1385,49.2,105,0,0,0,0,0,0
L53480,301.2,310.7,1517,39.4,107,0,0,0,0,0,0
M21161,301.2,310.6,1576,39.6,109,0,0,0,0,0,0
L53482,301.2,310.6,1437,51.2,112,0,0,0,0,0,0
H35717,301.2,310.6,1457,50.5,114,0,0,0,0,0,0
L53484,301.1,310.5,1532,37.5,119,0,0,0,0,0,0
M21165,301.1,310.5,1603,32.6,121,0,0,0,0,0,0
L53486,301,310.4,1563,34.4,124,0,0,0,0,0,0
L53487,301,310.3,1617,34.5,126,0,0,0,0,0,0
M21168,300.8,310.1,1686,26.9,128,0,0,0,0,0,0
L53489,300.9,310.2,1382,50.4,131,0,0,0,0,0,0
L53490,300.9,310.1,2090,17.8,133,0,0,0,0,0,0
L53491,300.9,310.3,1446,44.5,135,0,0,0,0,0,0
M21172,300.9,310.2,1533,38.1,137,0,0,0,0,0,0
L53493,300.9,310.3,1440,47.6,140,0,0,0,0,0,0
M21174,301,310.4,1793,25,142,0,0,0,0,0,0
M21175,301,310.4,1517,46.1,145,0,0,0,0,0,0
L53496,300.9,310.4,1544,36,148,0,0,0,0,0,0
L53497,300.9,310.3,1321,48.8,150,0,0,0,0,0,0
M21178,300.9,310.3,1416,50.9,152,0,0,0,0,0,0
L53499,300.8,310.2,1514,40,155,0,0,0,0,0,0
M21180,300.8,310.2,1304,52.5,157,0,0,0,0,0,0
L53501,300.7,310.2,1286,64.9,160,0,0,0,0,0,0
M21182,300.7,310.1,1483,40.2,162,0,0,0,0,0,0
L53503,300.7,310.1,1351,46.9,165,0,0,0,0,0,0
M21184,300.7,310.1,1367,52.6,167,0,0,0,0,0,0
L53505,300.7,310.1,1721,32.3,170,0,0,0,0,0,0
L53506,300.6,310,1455,40.4,172,0,0,0,0,0,0
L53507,300.6,310,1425,49.5,174,0,0,0,0,0,0
L53508,300.7,310,1672,29.7,176,0,0,0,0,0,0
M21189,300.7,310,1641,34.6,178,0,0,0,0,0,0
M21190,300.5,310,1580,37,181,0,0,0,0,0,0
H35745,300.5,310,1495,47.4,184,0,0,0,0,0,0
M21192,300.5,309.9,1994,19.8,189,0,0,0,0,0,0
M21193,300.4,309.9,1415,31.8,192,0,0,0,0,0,0
M21194,300.4,309.8,1725,30.4,195,0,0,0,0,0,0
M21195,300.4,309.8,1430,43.4,198,0,0,0,0,0,0
L53516,300.4,309.8,1395,48.1,201,0,0,0,0,0,0
M21197,300.4,309.8,1435,43.6,203,0,0,0,0,0,0
L53518,300.4,309.9,1681,28.6,206,0,0,0,0,0,0
L53519,300.5,310,1451,48.6,208,0,0,0,0,0,0
H35754,300.5,309.9,1397,45.9,210,1,1,0,0,0,0
M21201,300.4,309.8,1421,47.2,0,0,0,0,0,0,0
M21202,300.3,309.8,1444,42,3,0,0,0,0,0,0
L53523,300.2,309.8,1827,23,6,0,0,0,0,0,0
H35758,300.2,309.8,1374,47.7,8,0,0,0,0,0,0
L53525,300.2,309.8,1650,29.6,13,0,0,0,0,0,0
L53526,300.2,309.7,1275,60.7,15,0,0,0,0,0,0
L53527,300.2,309.7,1421,44.6,17,0,0,0,0,0,0
L53528,300.2,309.8,1557,33.8,19,0,0,0,0,0,0
L53529,300.1,309.8,1506,35.2,21,0,0,0,0,0,0
L53530,300.1,309.7,1362,49.1,23,0,0,0,0,0,0
L53531,300,309.7,1542,47.1,25,0,0,0,0,0,0
L53532,300,309.6,1496,38.8,27,0,0,0,0,0,0
M21213,300,309.6,1491,42,29,0,0,0,0,0,0
L53534,300.1,309.6,1565,34.8,32,0,0,0,0,0,0
L53535,300.1,309.7,1481,37.9,34,0,0,0,0,0,0
M21216,300.1,309.7,1420,48.4,36,0,0,0,0,0,0
L53537,300.2,309.8,1398,54.8,39,0,0,0,0,0,0
M21218,300.2,309.8,1466,45.7,41,0,0,0,0,0,0
L53539,300.1,309.8,1430,56.7,44,0,0,0,0,0,0
L53540,300.1,309.7,1441,40.1,46,0,0,0,0,0,0
M21221,300.1,309.7,1348,57.3,48,0,0,0,0,0,0
L53542,300,309.6,1738,28.7,51,0,0,0,0,0,0
M21223,300,309.6,1618,36.2,53,0,0,0,0,0,0
M21224,299.9,309.6,1489,41.7,56,0,0,0,0,0,0
M21225,299.9,309.5,1412,57.9,59,0,0,0,0,0,0
M21226,299.9,309.5,2065,18.1,62,0,0,0,0,0,0
L53547,300,309.6,1571,33.1,65,0,0,0,0,0,0
M21228,300,309.6,1423,48.7,67,0,0,0,0,0,0
H35783,300,309.5,1781,24.9,70,0,0,0,0,0,0
L53550,300.1,309.6,1321,46.9,75,0,0,0,0,0,0
L53551,300.1,309.6,1546,36.7,77,0,0,0,0,0,0
M21232,300,309.5,1879,22.4,79,0,0,0,0,0,0
H35787,300,309.5,1735,28.9,82,0,0,0,0,0,0
L53554,300,309.5,1506,38.8,87,0,0,0,0,0,0
H35789,300,309.6,1629,32.3,89,0,0,0,0,0,0
L53556,300,309.6,1694,28.7,94,0,0,0,0,0,0
L53557,300.1,309.6,1541,37,96,0,0,0,0,0,0
L53558,300,309.6,1514,44.6,98,0,0,0,0,0,0
L53559,300.1,309.7,1485,45.9,100,0,0,0,0,0,0
L53560,300.2,309.8,1430,55,102,0,0,0,0,0,0
L53561,300.2,309.7,1771,27.1,104,0,0,0,0,0,0
L53562,300.2,309.8,1481,41.9,106,0,0,0,0,0,0
H35797,300.2,309.7,1483,43.8,108,0,0,0,0,0,0
H35798,300.1,309.6,1463,45.1,113,0,0,0,0,0,0
L53565,300.1,309.7,1410,48.3,118,0,0,0,0,0,0
L53566,300.2,309.7,1656,34.3,120,0,0,0,0,0,0
M21247,300.2,309.8,1487,39.2,122,0,0,0,0,0,0
H35802,300.3,309.9,1509,46.6,125,0,0,0,0,0,0
H35803,300.3,309.9,1677,30.1,130,0,0,0,0,0,0
L53570,300.3,309.8,1450,55,135,0,0,0,0,0,0
M21251,300.2,309.7,1413,43,137,0,0,0,0,0,0
L53572,300.1,309.7,1680,33.8,140,0,0,0,0,0,0
L53573,300.2,309.7,1678,30.5,142,0,0,0,0,0,0
M21254,300.2,309.7,1408,44,144,0,0,0,0,0,0
M21255,300.1,309.6,1376,52.1,147,0,0,0,0,0,0
L53576,300,309.6,1526,46.4,150,0,0,0,0,0,0
M21257,300,309.6,1587,32.6,152,0,0,0,0,0,0
L53578,300.1,309.7,1351,58.2,155,0,0,0,0,0,0
M21259,300.1,309.6,1501,38,157,0,0,0,0,0,0
L53580,300.1,309.7,1601,35.8,160,0,0,0,0,0,0
M21261,300,309.6,1573,39.7,162,0,0,0,0,0,0
M21262,300.1,309.6,1584,36.7,165,0,0,0,0,0,0
L53583,300.1,309.6,1649,33.6,168,0,0,0,0,0,0
M21264,300.2,309.7,1183,61.4,170,0,0,0,0,0,0
L53585,300.1,309.7,2151,17.5,173,0,0,0,0,0,0
L53586,300.2,309.8,1526,45.6,175,0,0,0,0,0,0
M21267,300.3,309.9,1611,29,177,0,0,0,0,0,0
L53588,300.3,309.9,1601,31.7,180,0,0,0,0,0,0
L53589,300.3,310,1560,40.8,182,0,0,0,0,0,0
L53590,300.4,310.1,1544,41.9,184,0,0,0,0,0,0
M21271,300.4,310,1560,42.3,186,0,0,0,0,0,0
L53592,300.4,310,1423,44.2,189,0,0,0,0,0,0
L53593,300.4,310.1,1614,33.5,191,0,0,0,0,0,0
M21274,300.4,310.1,1457,35.1,193,0,0,0,0,0,0
L53595,300.4,310.1,1503,42.2,196,0,0,0,0,0,0
H35830,300.4,310.1,1484,38,198,0,0,0,0,0,0
L53597,300.3,309.9,1540,39.9,203,0,0,0,0,0,0
H35832,300.3,309.9,1405,52.1,205,0,0,0,0,0,0
H35833,300.3,309.9,1394,46.7,210,1,1,0,0,0,0
L53600,300.3,309.9,1518,36.4,0,0,0,0,0,0,0
L53601,300.3,309.9,1527,41.4,2,0,0,0,0,0,0
L53602,300.3,309.9,1377,55.3,4,0,0,0,0,0,0
M21283,300.3,310,1537,37.5,6,0,0,0,0,0,0
M21284,300.3,310,1409,43.2,9,0,0,0,0,0,0
L53605,300.3,309.9,1393,56.1,12,0,0,0,0,0,0
L53606,300.2,309.7,1448,36.8,14,0,0,0,0,0,0
L53607,300.2,309.8,1418,49.3,16,0,0,0,0,0,0
M21288,300.2,309.8,1743,24.1,18,0,0,0,0,0,0
M21289,300.2,309.8,1394,47.4,21,0,0,0,0,0,0
L53610,300.3,309.8,1523,39.2,24,0,0,0,0,0,0
L53611,300.2,309.8,1353,59.4,26,0,0,0,0,0,0
M21292,300.3,309.9,1447,46.5,28,0,0,0,0,0,0
L53613,300.3,309.9,1570,34,31,0,0,0,0,0,0
M21294,300.3,309.9,1494,38.5,33,0,0,0,0,0,0
L53615,300.3,309.9,1621,34.1,36,0,0,0,0,0,0
L53616,300.4,310,1769,26.1,38,0,0,0,0,0,0
L53617,300.4,310,1282,66.1,40,0,0,0,0,0,0
L53618,300.4,310,1581,30.3,42,0,0,0,0,0,0
L53619,300.6,310.1,1656,32.7,44,0,0,0,0,0,0
L53620,300.6,310.2,1648,31.7,46,0,0,0,0,0,0
L53621,300.7,310.2,1639,31.4,48,0,0,0,0,0,0
L53622,300.7,310.2,1348,54.8,50,0,0,0,0,0,0
L53623,300.8,310.3,1537,33.3,52,0,0,0,0,0,0
M21304,300.8,310.3,1270,61,54,0,0,0,0,0,0
L53625,300.7,310.3,1662,34.4,57,0,0,0,0,0,0
M21306,300.7,310.3,1471,40.2,59,0,0,0,0,0,0
L53627,300.6,310.1,1337,45.8,62,0,0,0,0,0,0
H35862,300.7,310.2,1877,24.8,64,0,0,0,0,0,0
L53629,300.6,310.2,1519,44.6,69,0,0,0,0,0,0
L53630,300.6,310.2,1378,47.3,71,0,0,0,0,0,0
L53631,300.7,310.2,1696,27.5,73,0,0,0,0,0,0
L53632,300.7,310.1,1376,50.8,75,0,0,0,0,0,0
L53633,300.7,310.2,1807,24.2,77,0,0,0,0,0,0
L53634,300.7,310.1,1598,32.8,79,0,0,0,0,0,0
L53635,300.7,310.1,1565,40.2,81,0,0,0,0,0,0
L53636,300.7,310.2,1387,50.6,83,0,0,0,0,0,0
L53637,300.7,310,1395,48,85,0,0,0,0,0,0
M21318,300.6,310,1302,62.9,87,0,0,0,0,0,0
M21319,300.6,310,1397,55.2,90,0,0,0,0,0,0
L53640,300.6,310,1313,52.9,93,0,0,0,0,0,0
L53641,300.6,310,1505,35.9,95,0,0,0,0,0,0
H35876,300.6,310,1483,44,97,0,0,0,0,0,0
H35877,300.5,310,1358,60.4,102,0,0,0,0,0,0
M21324,300.5,309.9,1735,27,107,0,0,0,0,0,0
M21325,300.5,309.8,1416,48.5,110,0,0,0,0,0,0
L53646,300.4,309.7,1740,31.1,113,0,0,0,0,0,0
L53647,300.4,309.7,1692,27.4,115,0,0,0,0,0,0
L53648,300.5,309.8,1507,42.5,117,0,0,0,0,0,0
M21329,300.4,309.6,1521,35,119,0,0,0,0,0,0
L53650,300.4,309.6,1379,54.5,122,0,0,0,0,0,0
L53651,300.4,309.6,1523,38.5,124,0,0,0,0,0,0
H35886,300.4,309.6,1571,33.6,126,0,0,0,0,0,0
H35887,300.4,309.5,1547,50.7,131,0,0,0,0,0,0
M21334,300.5,309.7,1347,54.3,136,0,0,0,0,0,0
L53655,300.5,309.7,1560,30.2,139,0,0,0,0,0,0
L53656,300.5,309.7,1384,48.6,141,0,0,0,0,0,0
L53657,300.5,309.7,1841,24.6,143,0,0,0,0,0,0
L53658,300.5,309.8,1663,29.1,145,1,0,0,0,0,0
L53659,300.6,309.8,1418,42.7,147,0,0,0,0,0,0
L53660,300.7,309.9,1775,26.6,149,0,0,0,0,0,0
L53661,300.7,309.8,1406,48.4,151,0,0,0,0,0,0
L53662,300.6,309.9,1480,43.7,153,0,0,0,0,0,0
L53663,300.7,309.9,1412,45.3,155,0,0,0,0,0,0
H35898,300.6,309.8,1913,22.5,157,0,0,0,0,0,0
L53665,300.6,309.8,1629,37.6,162,0,0,0,0,0,0
L53666,300.5,309.8,1939,21.4,164,0,0,0,0,0,0
H35901,300.6,309.8,1541,36.2,166,0,0,0,0,0,0
L53668,300.7,309.8,1330,54.4,171,0,0,0,0,0,0
M21349,300.7,309.8,1490,38.8,173,0,0,0,0,0,0
L53670,300.7,309.9,1383,44.5,176,0,0,0,0,0,0
L53671,300.8,310,1468,52.7,178,0,0,0,0,0,0
M21352,300.8,309.9,1444,46,180,0,0,0,0,0,0
L53673,300.7,309.8,1363,53.1,183,0,0,0,0,0,0
L53674,300.6,309.7,1617,33.2,185,0,0,0,0,0,0
M21355,300.6,309.8,1694,31.1,187,0,0,0,0,0,0
L53676,300.7,309.9,1815,27,190,0,0,0,0,0,0
L53677,300.8,309.9,1312,65.3,192,1,0,0,0,1,0
H35912,300.8,309.9,2041,19.2,194,0,0,0,0,0,0
L53679,300.9,310,1671,26.8,199,0,0,0,0,0,0
M21360,300.9,310,1416,46.6,201,0,0,0,0,0,0
M21361,300.9,310,1600,36,204,0,0,0,0,0,0
L53682,300.9,310,2595,13.7,207,0,0,0,0,0,0
M21363,300.9,309.9,1465,42.9,209,0,0,0,0,0,0
M21364,301,310.1,1681,27.4,212,0,0,0,0,0,0
L53685,301.1,310.1,1457,39.6,215,0,0,0,0,0,0
H35920,301,310.1,1454,44.1,217,0,0,0,0,0,0
L53687,301,310.1,1558,32.6,0,0,0,0,0,0,0
H35922,301,310.1,1756,30.7,2,0,0,0,0,0,0
L53689,301.1,310.1,1564,36.8,7,0,0,0,0,0,0
L53690,301.1,310.2,1455,55.3,9,0,0,0,0,0,0
M21371,301.2,310.1,2280,15.7,11,0,0,0,0,0,0
M21372,301.1,310,1433,48.1,14,0,0,0,0,0,0
L53693,301.1,310,1513,38,17,0,0,0,0,0,0
L53694,301,309.9,1507,41.8,19,0,0,0,0,0,0
L53695,301,310,1480,43.5,21,0,0,0,0,0,0
H35930,301.1,310,1470,40.1,23,0,0,0,0,0,0
L53697,301.1,310.1,1540,36.6,28,0,0,0,0,0,0
H35932,301,310,1212,67.9,30,0,0,0,0,0,0
L53699,301.1,310.1,1417,46.9,35,0,0,0,0,0,0
M21380,301.2,310.1,1666,34.9,37,0,0,0,0,0,0
L53701,301.1,310.1,1666,27.2,40,0,0,0,0,0,0
L53702,301.1,310.1,1489,45.8,42,0,0,0,0,0,0
M21383,301.1,310.2,1850,27.7,44,0,0,0,0,0,0
L53704,301.1,310.4,1874,24.8,47,0,0,0,0,0,0
L53705,301.1,310.4,1312,73.6,49,1,0,0,1,0,0
L53706,301.2,310.4,1515,38.4,51,0,0,0,0,0,0
L53707,301.2,310.4,1516,44.4,53,0,0,0,0,0,0
L53708,301.2,310.5,1546,40,55,0,0,0,0,0,0
L53709,301.3,310.6,1481,40.9,57,0,0,0,0,0,0
H35944,301.3,310.6,1605,32.5,59,0,0,0,0,0,0
H35945,301.2,310.7,1656,26.2,64,0,0,0,0,0,0
H35946,301.2,310.6,1352,52,69,0,0,0,0,0,0
L53713,301.3,310.7,1504,47.2,74,0,0,0,0,0,0
L53714,301.3,310.6,1436,44.2,76,0,0,0,0,0,0
H35949,301.2,310.5,1505,43.6,78,0,0,0,0,0,0
L53716,301.3,310.5,1406,47.1,83,0,0,0,0,0,0
M21397,301.3,310.5,1481,39.7,85,0,0,0,0,0,0
L53718,301.4,310.7,1487,44.6,88,0,0,0,0,0,0
L53719,301.4,310.7,1436,54.1,90,0,0,0,0,0,0
M21400,301.4,310.7,1368,63.7,92,1,0,0,1,0,0
L53721,301.4,310.7,1509,38.3,95,0,0,0,0,0,0
L53722,301.4,310.8,1543,36.9,97,0,0,0,0,0,0
L53723,301.4,310.8,1698,29.6,99,0,0,0,0,0,0
M21404,301.4,310.7,1470,46.5,101,0,0,0,0,0,0
M21405,301.4,310.8,1738,30.3,104,0,0,0,0,0,0
M21406,301.4,310.8,1530,39.9,107,0,0,0,0,0,0
L53727,301.4,310.8,1740,29.2,110,0,0,0,0,0,0
L53728,301.4,310.8,1770,24.1,112,0,0,0,0,0,0
H35963,301.3,310.6,1527,44,114,0,0,0,0,0,0
L53730,301.3,310.7,1516,46,119,0,0,0,0,0,0
L53731,301.4,310.7,1616,36.5,121,0,0,0,0,0,0
L53732,301.4,310.7,1786,26.1,123,0,0,0,0,0,0
L53733,301.4,310.8,1389,52.7,125,0,0,0,0,0,0
M21414,301.4,310.7,1639,29.8,127,0,0,0,0,0,0
H35969,301.5,310.7,1394,46.7,130,0,0,0,0,0,0
L53736,301.5,310.7,1686,27.9,135,0,0,0,0,0,0
M21417,301.5,310.6,1638,31.9,137,0,0,0,0,0,0
M21418,301.5,310.6,1447,41.9,140,0,0,0,0,0,0
H35973,301.5,310.6,1512,39,143,0,0,0,0,0,0
L53740,301.6,310.8,1961,21.8,148,0,0,0,0,0,0
L53741,301.5,310.7,1596,35.4,150,0,0,0,0,0,0
M21422,301.5,310.7,1871,21.3,152,0,0,0,0,0,0
L53743,301.5,310.7,1942,20.5,155,0,0,0,0,0,0
L53744,301.4,310.6,1557,38.2,157,0,0,0,0,0,0
L53745,301.4,310.6,1550,36.8,159,0,0,0,0,0,0
L53746,301.3,310.6,1966,22.6,161,0,0,0,0,0,0
M21427,301.3,310.6,1499,36.1,163,0,0,0,0,0,0
L53748,301.3,310.6,1521,36.3,166,0,0,0,0,0,0
M21429,301.4,310.7,1375,42,168,0,0,0,0,0,0
L53750,301.4,310.6,1634,31.1,171,0,0,0,0,0,0
M21431,301.3,310.6,1378,49.4,173,0,0,0,0,0,0
L53752,301.4,310.7,1428,53.7,176,0,0,0,0,0,0
M21433,301.4,310.6,1855,25.3,178,0,0,0,0,0,0
L53754,301.4,310.6,1578,33,181,0,0,0,0,0,0
M21435,301.4,310.5,1451,45.3,183,0,0,0,0,0,0
L53756,301.5,310.5,1644,34.9,186,0,0,0,0,0,0
L53757,301.4,310.4,1388,45.3,188,0,0,0,0,0,0
L53758,301.4,310.4,1543,40.9,190,0,0,0,0,0,0
L53759,301.3,310.4,1501,41.6,192,0,0,0,0,0,0
L53760,301.3,310.4,1507,39.1,194,0,0,0,0,0,0
L53761,301.4,310.4,1559,36,196,0,0,0,0,0,0
L53762,301.5,310.5,1528,35.7,198,0,0,0,0,0,0
M21443,301.5,310.5,1503,38.2,200,0,0,0,0,0,0
L53764,301.5,310.5,1372,44,203,0,0,0,0,0,0
M21445,301.5,310.5,1600,32.8,205,0,0,0,0,0,0
L53766,301.5,310.6,1453,44,208,0,0,0,0,0,0
M21447,301.6,310.7,1813,24.6,210,0,0,0,0,0,0
L53768,301.6,310.7,1457,40.4,213,0,0,0,0,0,0
M21449,301.6,310.6,1553,38.9,0,0,0,0,0,0,0
L53770,301.7,310.7,1763,25.9,3,0,0,0,0,0,0
L53771,301.7,310.7,2023,20.9,5,0,0,0,0,0,0
M21452,301.6,310.7,1457,47.8,7,0,0,0,0,0,0
L53773,301.6,310.7,1679,29.5,10,0,0,0,0,0,0
L53774,301.6,310.6,2103,19.7,12,0,0,0,0,0,0
M21455,301.5,310.7,1460,38.6,14,0,0,0,0,0,0
M21456,301.5,310.7,1454,39.4,17,0,0,0,0,0,0
L53777,301.5,310.6,1481,46.8,20,0,0,0,0,0,0
L53778,301.5,310.7,1424,51.1,22,0,0,0,0,0,0
L53779,301.6,310.7,1494,39.5,24,0,0,0,0,0,0
M21460,301.5,310.6,1424,47,26,0,0,0,0,0,0
M21461,301.5,310.7,1347,47.9,29,0,0,0,0,0,0
L53782,301.5,310.6,1374,46.7,32,0,0,0,0,0,0
M21463,301.5,310.6,1403,47.4,34,0,0,0,0,0,0
M21464,301.5,310.6,1573,37.4,37,0,0,0,0,0,0
M21465,301.6,310.6,1691,30.1,40,0,0,0,0,0,0
H36020,301.5,310.5,1538,44.3,43,0,0,0,0,0,0
L53787,301.5,310.5,1556,39.1,48,0,0,0,0,0,0
M21468,301.5,310.4,1593,36.8,50,0,0,0,0,0,0
L53789,301.5,310.4,1474,39.9,53,0,0,0,0,0,0
L53790,301.5,310.4,1543,34,55,0,0,0,0,0,0
H36025,301.5,310.5,1587,33.8,57,0,0,0,0,0,0
L53792,301.6,310.6,1222,70,62,0,0,0,0,0,0
L53793,301.7,310.6,1513,41.1,64,0,0,0,0,0,0
L53794,301.7,310.6,1660,28.7,66,0,0,0,0,0,0
L53795,301.7,310.6,1545,42.1,68,0,0,0,0,0,0
M21476,301.7,310.6,1380,45.8,70,0,0,0,0,0,0
L53797,301.6,310.6,1321,60.8,73,0,0,0,0,0,0
M21478,301.6,310.6,1309,65.8,75,1,0,0,1,0,0
M21479,301.7,310.7,1627,31.3,78,0,0,0,0,0,0
M21480,301.6,310.7,1791,23.8,81,0,0,0,0,0,0
M21481,301.7,310.7,1861,21.8,84,0,0,0,0,0,0
L53802,301.7,310.7,1493,51.1,87,0,0,0,0,0,0
M21483,301.7,310.7,1442,41.1,89,0,0,0,0,0,0
L53804,301.7,310.7,1532,39.8,92,0,0,0,0,0,0
M21485,301.6,310.7,1421,44.4,94,0,0,0,0,0,0
L53806,301.6,310.6,1613,42.5,97,0,0,0,0,0,0
M21487,301.7,310.6,1876,22.1,99,0,0,0,0,0,0
L53808,301.6,310.5,1593,34.5,102,0,0,0,0,0,0
L53809,301.6,310.5,1397,49.4,104,0,0,0,0,0,0
M21490,301.6,310.5,1414,49.3,106,0,0,0,0,0,0
M21491,301.5,310.4,1378,55.3,109,0,0,0,0,0,0
L53812,301.4,310.4,1301,51.2,112,0,0,0,0,0,0
M21493,301.5,310.5,1737,29.3,114,0,0,0,0,0,0
L53814,301.5,310.5,1396,44.5,117,0,0,0,0,0,0
L53815,301.5,310.5,1534,39.3,119,0,0,0,0,0,0
M21496,301.5,310.5,1774,25.5,121,0,0,0,0,0,0
H36051,301.5,310.5,1453,48,124,0,0,0,0,0,0
L53818,301.5,310.5,1453,44.2,129,0,0,0,0,0,0
L53819,301.4,310.5,1380,48.4,131,0,0,0,0,0,0
L53820,301.4,310.4,1334,43.2,133,0,0,0,0,0,0
L53821,301.5,310.5,1702,28.7,135,0,0,0,0,0,0
L53822,301.6,310.6,1431,37.5,137,0,0,0,0,0,0
M21503,301.5,310.5,1308,60.5,139,0,0,0,0,0,0
L53824,301.5,310.6,1565,43.9,142,0,0,0,0,0,0
M21505,301.5,310.4,1486,39.6,144,0,0,0,0,0,0
L53826,301.5,310.5,1479,34.2,147,0,0,0,0,0,0
L53827,301.5,310.5,1927,22.4,149,0,0,0,0,0,0
L53828,301.5,310.4,1488,41.1,151,0,0,0,0,0,0
M21509,301.5,310.4,1350,54.9,153,0,0,0,0,0,0
L53830,301.6,310.4,1561,35.3,156,0,0,0,0,0,0
M21511,301.5,310.4,1276,55.6,158,0,0,0,0,0,0
H36066,301.5,310.4,1580,35.7,161,0,0,0,0,0,0
M21513,301.4,310.3,1610,29.1,166,0,0,0,0,0,0
L53834,301.4,310.3,2203,16.6,169,0,0,0,0,0,0
L53835,301.4,310.3,1639,32.7,171,0,0,0,0,0,0
M21516,301.4,310.4,1553,44.7,173,0,0,0,0,0,0
L53837,301.4,310.3,1374,47.6,176,0,0,0,0,0,0
L53838,301.4,310.4,1430,50.9,178,0,0,0,0,0,0
L53839,301.3,310.3,1626,31.3,180,0,0,0,0,0,0
H36074,301.4,310.5,1421,43.8,182,0,0,0,0,0,0
M21521,301.3,310.4,1501,39.8,187,0,0,0,0,0,0
M21522,301.3,310.4,2093,18.7,190,0,0,0,0,0,0
L53843,301.3,310.4,1504,47.2,193,0,0,0,0,0,0
L53844,301.3,310.4,1538,38.4,195,0,0,0,0,0,0
L53845,301.3,310.4,1440,41.5,197,0,0,0,0,0,0
L53846,301.3,310.4,1414,51.4,199,0,0,0,0,0,0
H36081,301.4,310.5,1536,39.9,201,0,0,0,0,0,0
L53848,301.4,310.5,1476,39.2,206,0,0,0,0,0,0
L53849,301.4,310.5,1571,33.9,208,0,0,0,0,0,0
L53850,301.5,310.6,1998,20.2,210,0,0,0,0,0,0
L53851,301.5,310.6,1357,42.1,212,0,0,0,0,0,0
L53852,301.6,310.7,1424,50.5,214,0,0,0,0,0,0
